,parcel_id,beds,baths,square_feet,tax_value,tax_amount,fips,tax_rate,County
302,13003913,3.0,2.0,1100.0,255693.0,4000.43,6037.0,0.01564544199489231,Los Angeles
303,14637541,3.0,2.5,1452.0,415248.0,4832.36,6059.0,0.011637286633529842,Orange
304,11073063,5.0,4.0,2590.0,446951.0,5509.97,6037.0,0.012327906191058976,Los Angeles
305,11248913,3.0,2.0,1346.0,97327.0,1253.91,6037.0,0.012883475294625336,Los Angeles
306,13049078,4.0,3.0,2274.0,261538.0,3403.26,6037.0,0.013012487669095888,Los Angeles
307,12900424,3.0,2.0,1402.0,43233.0,811.99,6037.0,0.018781717669372932,Los Angeles
308,11946092,2.0,2.0,1895.0,542048.0,6534.81,6037.0,0.01205577734813153,Los Angeles
309,11857848,4.0,3.0,2468.0,685323.0,8212.36,6037.0,0.01198319624469046,Los Angeles
310,11787436,0.0,1.0,740.0,188000.0,2399.69,6037.0,0.012764308510638298,Los Angeles
311,11108685,4.0,2.0,2263.0,294410.0,4220.2,6037.0,0.014334431575014435,Los Angeles
312,14376663,3.0,2.0,2149.0,74741.0,716.7,6059.0,0.009589114408423758,Orange
313,10846097,3.0,2.0,1736.0,88794.0,1135.51,6037.0,0.012788138838209789,Los Angeles
314,12717246,4.0,2.0,1744.0,258581.0,3590.79,6037.0,0.013886519117800611,Los Angeles
315,11001320,3.0,2.0,1380.0,194007.0,2360.45,6037.0,0.012166829031942146,Los Angeles
316,12998502,3.0,2.0,1613.0,613000.0,8058.98,6037.0,0.01314678629690049,Los Angeles
317,17155088,3.0,3.0,1481.0,182391.0,2114.4,6111.0,0.011592677270260046,Ventura
318,11678883,4.0,3.0,2547.0,239615.0,3942.91,6037.0,0.016455188531602778,Los Angeles
319,14089018,3.0,2.0,1353.0,862962.0,9817.3,6059.0,0.011376283080830905,Orange
320,11657717,2.0,3.0,1564.0,1020000.0,12267.37,6037.0,0.012026833333333334,Los Angeles
322,12103148,2.0,3.0,1592.0,565188.0,6572.72,6037.0,0.011629263183223989,Los Angeles
323,14044737,4.0,2.0,1606.0,848826.0,9582.38,6059.0,0.01128898030927422,Orange
324,14000922,4.0,2.0,1633.0,565666.0,7128.16,6059.0,0.01260135839877242,Orange
325,12413736,4.0,3.0,1934.0,737000.0,8338.72,6037.0,0.011314409769335142,Los Angeles
326,14388331,4.0,2.5,1940.0,569544.0,5849.98,6059.0,0.01027133987892068,Orange
327,12731216,4.0,2.0,1994.0,549236.0,6871.02,6037.0,0.012510141359998252,Los Angeles
328,11381373,3.0,1.0,1196.0,198127.0,2404.92,6037.0,0.0121382749448586,Los Angeles
329,14342313,4.0,3.5,2737.0,943202.0,11951.56,6059.0,0.012671262359494572,Orange
330,14156172,3.0,2.5,2059.0,583935.0,7485.98,6059.0,0.012819885774957828,Orange
331,14721465,2.0,2.0,1047.0,345622.0,4003.74,6059.0,0.011584158415841584,Orange
332,11125850,3.0,3.0,1710.0,362435.0,4876.43,6037.0,0.013454633244581788,Los Angeles
333,11757342,5.0,3.0,2626.0,92317.0,1292.36,6037.0,0.013999155085195576,Los Angeles
335,12889363,2.0,2.0,913.0,133025.0,1823.27,6037.0,0.013706220635218943,Los Angeles
336,14670356,2.0,2.5,1325.0,530000.0,6246.14,6059.0,0.011785169811320755,Orange
337,10803768,2.0,2.0,1160.0,341724.0,4169.07,6037.0,0.012200108859781577,Los Angeles
338,11391305,3.0,1.0,1275.0,219653.0,3992.8,6037.0,0.01817776219764811,Los Angeles
340,14722094,2.0,2.0,1437.0,482500.0,4847.48,6059.0,0.010046590673575129,Orange
341,12504131,2.0,1.0,942.0,326191.0,4022.66,6037.0,0.012332222532197392,Los Angeles
342,11105963,2.0,2.0,1114.0,137484.0,2161.09,6037.0,0.0157188472840476,Los Angeles
343,12504405,2.0,1.0,836.0,295437.0,3645.14,6037.0,0.012338129618158862,Los Angeles
345,14455986,3.0,2.0,1680.0,540921.0,5492.46,6059.0,0.010153904174546745,Orange
346,10856232,2.0,3.0,1650.0,416091.0,5094.26,6037.0,0.012243139121009588,Los Angeles
347,12313206,2.0,1.0,874.0,281385.0,3723.41,6037.0,0.013232439540131848,Los Angeles
348,11203683,3.0,2.0,1359.0,130843.0,2441.08,6037.0,0.018656557859419304,Los Angeles
349,12720469,3.0,2.0,1333.0,387238.0,5001.41,6037.0,0.012915597126315083,Los Angeles
350,10850827,2.0,2.0,1371.0,399000.0,4794.74,6037.0,0.012016892230576441,Los Angeles
351,14725035,3.0,2.5,1823.0,452000.0,5237.28,6059.0,0.011586902654867256,Orange
353,14725226,3.0,2.5,1640.0,637000.0,7371.4,6059.0,0.011572056514913658,Orange
354,12641786,3.0,3.0,1598.0,275833.0,3392.99,6037.0,0.012300884955752212,Los Angeles
355,17113418,3.0,2.0,1240.0,455000.0,4792.36,6111.0,0.01053265934065934,Ventura
356,11427902,2.0,2.0,1291.0,71419.0,1437.55,6037.0,0.0201283972052255,Los Angeles
357,14672878,2.0,2.0,1425.0,1197995.0,12916.96,6059.0,0.01078214850646288,Orange
358,10850922,4.0,2.0,1533.0,654836.0,7942.88,6037.0,0.012129571373595832,Los Angeles
359,12908998,4.0,3.0,2238.0,325341.0,4095.32,6037.0,0.012587777132301185,Los Angeles
360,13022762,4.0,2.0,1100.0,395000.0,4887.85,6037.0,0.012374303797468355,Los Angeles
361,11237179,3.0,3.0,2225.0,242000.0,5015.6,6037.0,0.020725619834710746,Los Angeles
362,13034824,4.0,2.0,1567.0,515000.0,6200.92,6037.0,0.012040621359223302,Los Angeles
363,12518552,3.0,2.0,1687.0,468104.0,5694.22,6037.0,0.01216443354468238,Los Angeles
364,14708350,1.0,1.0,642.0,70709.0,1129.2,6059.0,0.015969678541628365,Orange
365,14145168,4.0,2.0,1861.0,725000.0,8124.14,6059.0,0.011205710344827587,Orange
366,17153405,3.0,4.0,3337.0,796324.0,14394.62,6111.0,0.018076335762830204,Ventura
367,10714536,4.0,3.0,2233.0,525000.0,6347.26,6037.0,0.012090019047619048,Los Angeles
368,12619914,2.0,1.0,872.0,259903.0,3415.73,6037.0,0.013142326175534718,Los Angeles
369,12630934,2.0,1.0,1081.0,193998.0,2425.65,6037.0,0.012503479417313581,Los Angeles
370,14036322,4.0,2.0,1918.0,79646.0,1126.72,6059.0,0.014146598699244155,Orange
371,14436387,4.0,3.0,1480.0,354585.0,6739.28,6059.0,0.019006105729232763,Orange
372,12912941,2.0,2.0,981.0,153848.0,2090.65,6037.0,0.013589061931256826,Los Angeles
373,14672994,2.0,2.0,1476.0,836670.0,9113.04,6059.0,0.010892036286708023,Orange
375,14365560,4.0,3.0,3249.0,483407.0,4969.64,6059.0,0.010280446911194915,Orange
376,14363975,3.0,2.5,1488.0,579707.0,5991.9,6059.0,0.010336083573253385,Orange
377,12319747,3.0,2.0,1456.0,150348.0,1982.84,6037.0,0.0131883363929018,Los Angeles
378,12548211,2.0,3.0,1544.0,217074.0,2724.61,6037.0,0.01255152620765269,Los Angeles
379,14725004,3.0,2.5,1460.0,451000.0,5285.82,6059.0,0.011720221729490022,Orange
380,10780368,3.0,1.0,1122.0,395132.0,4809.79,6037.0,0.012172615733476408,Los Angeles
381,10910046,2.0,3.0,970.0,517766.0,6169.74,6037.0,0.01191607791936898,Los Angeles
382,14623761,3.0,2.5,1676.0,568000.0,5707.6,6059.0,0.010048591549295775,Orange
383,14148752,4.0,2.0,1627.0,226874.0,2915.58,6059.0,0.012851097966272026,Orange
384,17265539,3.0,2.0,1234.0,328206.0,3514.48,6111.0,0.010708152806469107,Ventura
385,11588404,3.0,3.0,1520.0,1139088.0,13374.96,6037.0,0.011741814504234966,Los Angeles
386,12926173,2.0,2.0,1182.0,180735.0,2466.22,6037.0,0.013645503084626661,Los Angeles
387,12903331,3.0,2.0,1130.0,217461.0,2854.15,6037.0,0.013124882162778614,Los Angeles
388,11484472,2.0,1.0,700.0,106916.0,1743.23,6037.0,0.01630466908601145,Los Angeles
389,12429914,3.0,1.0,1066.0,490000.0,6077.74,6037.0,0.012403551020408164,Los Angeles
390,14636851,3.0,2.5,1703.0,683452.0,10137.86,6059.0,0.01483331675084717,Orange
391,12925936,3.0,2.0,1395.0,363459.0,4550.17,6037.0,0.012519073678186535,Los Angeles
392,12698066,3.0,2.0,1568.0,107020.0,1338.87,6037.0,0.012510465333582507,Los Angeles
393,13040361,3.0,2.0,1440.0,451786.0,5486.27,6037.0,0.012143514849951085,Los Angeles
395,11260390,4.0,3.0,2348.0,201593.0,2553.06,6037.0,0.012664427832315606,Los Angeles
396,17151317,3.0,2.0,1310.0,336927.0,3944.38,6111.0,0.011706927613399936,Ventura
397,12155776,5.0,4.0,3064.0,945376.0,11206.16,6037.0,0.011853653995870427,Los Angeles
398,14111615,3.0,1.5,1426.0,211762.0,2595.1,6059.0,0.012254795477942218,Orange
399,12701259,3.0,3.0,1802.0,122768.0,1801.68,6037.0,0.014675485468526001,Los Angeles
400,14033434,4.0,2.0,2239.0,126166.0,1707.7,6059.0,0.013535342326775836,Orange
401,17241297,3.0,2.0,1465.0,650143.0,7356.2,6111.0,0.011314741526095028,Ventura
402,14709728,3.0,2.0,1284.0,477000.0,5047.32,6059.0,0.010581383647798741,Orange
403,17151776,4.0,2.0,1950.0,105131.0,1203.52,6111.0,0.01144781272888111,Ventura
404,11077135,4.0,3.0,1773.0,209110.0,2591.7,6037.0,0.012393955334512935,Los Angeles
405,11630049,2.0,3.0,1421.0,675141.0,8077.51,6037.0,0.011964182296735053,Los Angeles
406,11111466,4.0,2.0,1624.0,267574.0,3713.98,6037.0,0.013880197627572186,Los Angeles
407,14349626,3.0,2.5,1489.0,652227.0,7730.2,6059.0,0.011852008579834934,Orange
408,14625945,1.0,1.5,1174.0,348100.0,6461.36,6059.0,0.018561792588336685,Orange
410,14674132,3.0,2.5,1987.0,701000.0,10677.12,6059.0,0.01523126961483595,Orange
411,11184912,3.0,2.0,1218.0,141611.0,2644.92,6037.0,0.018677362634258638,Los Angeles
412,14107423,4.0,2.5,1327.0,221072.0,2839.48,6059.0,0.012844141275240646,Orange
414,14108092,4.0,2.5,1748.0,462904.0,5528.32,6059.0,0.011942692221281302,Orange
416,14300226,3.0,2.0,1480.0,297965.0,3170.22,6059.0,0.010639571761784102,Orange
417,12390789,3.0,1.0,676.0,34328.0,914.46,6037.0,0.02663889536238639,Los Angeles
418,14401101,3.0,1.0,973.0,354283.0,4473.68,6059.0,0.01262741932297062,Orange
420,11454776,2.0,2.0,1140.0,405690.0,4931.95,6037.0,0.012156942493036555,Los Angeles
421,11628304,3.0,3.0,2363.0,177242.0,2196.35,6037.0,0.012391814581194073,Los Angeles
422,14299759,4.0,2.5,2477.0,644555.0,7377.5,6059.0,0.011445881266920588,Orange
423,17088956,2.0,2.5,1463.0,352079.0,3751.78,6111.0,0.010656074346950543,Ventura
424,12623922,2.0,2.0,1210.0,285000.0,3527.77,6037.0,0.012378140350877193,Los Angeles
425,14645060,3.0,2.0,1150.0,280656.0,3387.5,6059.0,0.012069936149592383,Orange
426,14699368,2.0,2.5,1026.0,157062.0,1986.98,6059.0,0.012650927659140975,Orange
427,10890671,2.0,2.0,884.0,276122.0,3417.67,6037.0,0.012377391153185912,Los Angeles
428,11094116,3.0,2.0,1284.0,409000.0,5064.09,6037.0,0.012381638141809292,Los Angeles
429,12864046,6.0,3.0,2375.0,610624.0,7274.21,6037.0,0.011912748270621528,Los Angeles
430,12863981,5.0,4.0,3035.0,625734.0,7460.77,6037.0,0.011923229359440275,Los Angeles
432,10851064,4.0,2.0,1533.0,712000.0,8618.1,6037.0,0.012104073033707866,Los Angeles
433,13089562,4.0,3.0,2131.0,804078.0,10008.31,6037.0,0.012446939227288895,Los Angeles
434,14024601,4.0,2.0,1984.0,576979.0,6708.02,6059.0,0.011626107709292713,Orange
435,11454380,5.0,4.0,3437.0,630584.0,7949.88,6037.0,0.01260717049592124,Los Angeles
436,14643247,3.0,2.5,1869.0,766295.0,9950.38,6059.0,0.012985051448854552,Orange
437,14700155,3.0,2.0,1062.0,368000.0,4403.02,6059.0,0.011964728260869566,Orange
438,12235261,2.0,2.0,1339.0,215448.0,2832.54,6037.0,0.013147209535479558,Los Angeles
439,12953034,3.0,2.0,1186.0,49029.0,901.19,6037.0,0.018380754247486183,Los Angeles
440,12102046,2.0,1.0,1082.0,314100.0,3731.14,6037.0,0.011878828398599172,Los Angeles
441,12102046,2.0,1.0,1082.0,314100.0,3731.14,6037.0,0.011878828398599172,Los Angeles
442,13084948,3.0,1.0,816.0,71135.0,1173.12,6037.0,0.016491459900189777,Los Angeles
443,14738685,3.0,3.0,1983.0,577914.0,5937.8,6059.0,0.010274539118277115,Orange
444,11232191,4.0,3.0,2387.0,214294.0,4473.09,6037.0,0.02087361288696837,Los Angeles
445,12329077,2.0,1.0,1160.0,68398.0,5572.57,6037.0,0.08147270388023041,Los Angeles
447,12391917,2.0,1.0,864.0,117339.0,1953.93,6037.0,0.016652008283690845,Los Angeles
448,12529922,2.0,2.0,1271.0,392000.0,4662.59,6037.0,0.01189436224489796,Los Angeles
449,14718871,3.0,2.5,1485.0,385606.0,3866.72,6059.0,0.010027644798058122,Orange
450,11232792,4.0,3.0,3272.0,232683.0,5239.98,6037.0,0.022519823106973865,Los Angeles
451,13078472,6.0,3.0,2084.0,681380.0,7924.63,6037.0,0.011630265050339018,Los Angeles
452,17254469,3.0,2.0,1101.0,360454.0,4320.12,6111.0,0.011985218640936152,Ventura
453,17283382,4.0,3.0,2162.0,243234.0,2573.32,6111.0,0.010579606469490285,Ventura
454,11840396,3.0,2.0,1456.0,259656.0,3488.94,6037.0,0.013436777890747759,Los Angeles
455,11771908,3.0,2.0,1215.0,329000.0,4089.57,6037.0,0.012430303951367782,Los Angeles
457,14313342,4.0,2.0,1816.0,1248517.0,13451.16,6059.0,0.010773709929460312,Orange
458,17155987,3.0,1.5,1268.0,113715.0,1396.84,6111.0,0.012283691685353735,Ventura
459,14714773,2.0,2.5,1402.0,497056.0,4998.92,6059.0,0.010057055945406554,Orange
460,10977533,1.0,1.0,650.0,217558.0,3031.99,6037.0,0.013936467516708188,Los Angeles
461,12303159,2.0,1.0,860.0,116922.0,1796.92,6037.0,0.015368536289150032,Los Angeles
462,14468115,4.0,2.5,2282.0,536687.0,5712.34,6059.0,0.01064370853029792,Orange
463,14412823,4.0,3.0,2290.0,722061.0,7325.46,6059.0,0.010145209338269205,Orange
464,11266326,0.0,0.0,400.0,49627.0,703.3,6037.0,0.01417172103895057,Los Angeles
465,17073839,3.0,2.5,1592.0,274736.0,2905.46,6111.0,0.010575461533981714,Ventura
466,14716022,2.0,2.5,1204.0,240689.0,2504.02,6059.0,0.010403549809089738,Orange
467,14413446,3.0,2.5,1866.0,425099.0,4320.42,6059.0,0.010163326660377935,Orange
468,14714478,4.0,2.5,1866.0,412620.0,4058.06,6059.0,0.009834860161892297,Orange
469,12560736,1.0,1.0,750.0,310000.0,3800.77,6037.0,0.012260548387096774,Los Angeles
470,12977505,2.0,1.0,1142.0,84742.0,1259.92,6037.0,0.014867716126596021,Los Angeles
471,14405408,3.0,2.0,1478.0,969563.0,10732.36,6059.0,0.011069275539598768,Orange
472,14296645,2.0,2.0,1893.0,1294443.0,13933.18,6059.0,0.010763842054072678,Orange
474,14139870,4.0,4.0,2996.0,735936.0,8318.44,6059.0,0.011303211148795548,Orange
475,14674798,2.0,2.5,1179.0,413553.0,6848.58,6059.0,0.016560344139687055,Orange
476,13072894,4.0,3.0,2074.0,423564.0,5318.82,6037.0,0.012557299487208544,Los Angeles
477,14671092,2.0,2.0,934.0,177754.0,2106.5,6059.0,0.01185064752410635,Orange
478,14407010,3.0,3.0,1555.0,494718.0,4954.08,6059.0,0.010013947339696554,Orange
479,10992389,3.0,1.0,1260.0,205430.0,2578.04,6037.0,0.01254948157523244,Los Angeles
480,11700828,2.0,2.0,1660.0,74294.0,1468.49,6037.0,0.019765929953966675,Los Angeles
481,14093394,3.0,2.5,1691.0,345337.0,4366.22,6059.0,0.012643359964324703,Orange
482,12980417,4.0,2.0,1872.0,321257.0,4499.23,6037.0,0.014005080044948435,Los Angeles
483,10946164,2.0,2.0,1230.0,459601.0,5020.81,6037.0,0.010924279973281173,Los Angeles
484,12329779,3.0,2.0,1768.0,517766.0,6367.51,6037.0,0.012298045835377372,Los Angeles
485,11341852,3.0,2.0,1040.0,217460.0,4302.47,6037.0,0.019785109905269938,Los Angeles
486,10942915,2.0,1.0,1248.0,643000.0,7124.21,6037.0,0.011079642301710732,Los Angeles
487,12223864,5.0,1.0,1048.0,32257.0,892.42,6037.0,0.0276659329757882,Los Angeles
488,17279762,3.0,1.5,1377.0,280167.0,3035.34,6111.0,0.010834038270031803,Ventura
489,11595876,2.0,2.0,1532.0,682755.0,8263.67,6037.0,0.012103419235304025,Los Angeles
490,11455475,4.0,3.0,1938.0,115934.0,1571.41,6037.0,0.013554349888729795,Los Angeles
491,14319797,3.0,4.0,2712.0,1044895.0,10665.66,6059.0,0.010207398829547467,Orange
492,12206402,2.0,1.0,1030.0,320900.0,4041.2,6037.0,0.012593331255842942,Los Angeles
493,11787107,1.0,1.0,590.0,328000.0,4124.51,6037.0,0.012574725609756098,Los Angeles
494,11576835,2.0,3.0,1715.0,775276.0,9276.83,6037.0,0.01196584184213106,Los Angeles
495,10907569,2.0,2.0,1425.0,354489.0,4294.02,6037.0,0.01211326726640319,Los Angeles
496,10905659,2.0,2.0,1538.0,102269.0,1301.95,6037.0,0.012730641738943376,Los Angeles
497,12544576,2.0,2.0,952.0,212887.0,2649.19,6037.0,0.01244411354380493,Los Angeles
498,14434380,3.0,3.5,2546.0,900914.0,9383.98,6059.0,0.010416066350395265,Orange
499,12020637,4.0,2.0,2227.0,847000.0,10419.19,6037.0,0.012301286894923259,Los Angeles
500,10739546,5.0,2.0,1850.0,69121.0,1079.87,6037.0,0.01562289318730921,Los Angeles
501,14221416,4.0,2.5,2459.0,795000.0,10408.56,6059.0,0.013092528301886792,Orange
502,17217146,5.0,3.0,2981.0,952928.0,10139.3,6111.0,0.010640153295946808,Ventura
503,11687563,2.0,3.0,1297.0,550550.0,6814.29,6037.0,0.012377240940877304,Los Angeles
504,12033783,3.0,1.0,1370.0,1012000.0,12162.68,6037.0,0.012018458498023715,Los Angeles
505,10739623,5.0,2.0,1850.0,79066.0,1187.18,6037.0,0.015015050717122405,Los Angeles
506,12765494,2.0,1.0,1155.0,399716.0,5391.5,6037.0,0.013488326711965495,Los Angeles
507,10842601,2.0,2.0,786.0,159811.0,1981.47,6037.0,0.012398833622216244,Los Angeles
508,11249499,4.0,2.0,1384.0,54609.0,855.69,6037.0,0.01566939515464484,Los Angeles
509,10945947,3.0,2.0,1450.0,560000.0,6129.46,6037.0,0.010945464285714286,Los Angeles
510,12206149,2.0,1.0,1317.0,40955.0,618.07,6037.0,0.015091441826394825,Los Angeles
511,13903514,4.0,3.0,1703.0,347527.0,2058.7,6059.0,0.005923856275915252,Orange
512,12134166,3.0,3.0,2630.0,573381.0,6839.34,6037.0,0.011928089699519168,Los Angeles
513,12461071,3.0,1.0,1225.0,426009.0,5184.45,6037.0,0.01216981331380323,Los Angeles
514,11453766,3.0,2.0,1841.0,790000.0,9691.27,6037.0,0.012267430379746836,Los Angeles
515,10900084,3.0,3.0,1860.0,476191.0,5843.92,6037.0,0.012272218500559649,Los Angeles
516,11624354,3.0,3.0,1773.0,848086.0,10169.46,6037.0,0.011991071660185405,Los Angeles
517,14717335,3.0,2.5,1992.0,689000.0,7879.8,6059.0,0.01143657474600871,Orange
518,14625911,3.0,2.5,1691.0,604792.0,10168.5,6059.0,0.016813218428815196,Orange
519,11575478,2.0,2.0,1559.0,1233929.0,14589.39,6037.0,0.011823524692263493,Los Angeles
520,17112528,3.0,2.5,1525.0,374376.0,9169.32,6111.0,0.024492275145842683,Ventura
521,11008947,4.0,3.0,2269.0,710000.0,8676.22,6037.0,0.012220028169014083,Los Angeles
522,12761268,4.0,3.0,2521.0,371739.0,4803.45,6037.0,0.012921565937391556,Los Angeles
523,12792363,3.0,3.0,1914.0,94395.0,1548.31,6037.0,0.016402457757296467,Los Angeles
524,11081533,3.0,3.0,1322.0,337000.0,4072.11,6037.0,0.012083412462908012,Los Angeles
525,11671818,2.0,3.0,1998.0,502839.0,6180.22,6037.0,0.012290653668470425,Los Angeles
526,11558686,3.0,2.0,1473.0,331664.0,4087.91,6037.0,0.012325455883062376,Los Angeles
527,14609218,1.0,1.0,849.0,171768.0,2116.98,6059.0,0.012324647198546878,Orange
528,14660315,3.0,2.5,1464.0,540000.0,5632.98,6059.0,0.010431444444444443,Orange
529,11671863,3.0,3.0,1777.0,750643.0,9057.19,6037.0,0.01206590882749856,Los Angeles
530,14072879,4.0,3.0,2349.0,799548.0,8747.44,6059.0,0.010940481371975166,Orange
531,12749922,4.0,4.0,2026.0,605000.0,7550.87,6037.0,0.012480776859504132,Los Angeles
532,14016276,4.0,2.0,1194.0,362000.0,4333.46,6059.0,0.011970883977900552,Orange
534,14370823,4.0,3.0,2356.0,750000.0,7771.5,6059.0,0.010362,Orange
535,14531717,1.0,1.0,504.0,92355.0,1448.36,6059.0,0.015682529370364354,Orange
536,11206957,4.0,3.0,2153.0,233500.0,3648.6,6037.0,0.015625695931477515,Los Angeles
538,11474054,2.0,2.0,1097.0,443826.0,5317.08,6037.0,0.011980100309580782,Los Angeles
539,14625316,1.0,1.0,473.0,119626.0,1247.38,6059.0,0.010427331850935416,Orange
540,11035469,3.0,2.0,1232.0,267146.0,3380.03,6037.0,0.012652369865167363,Los Angeles
542,14709920,3.0,2.0,1284.0,477000.0,4975.0,6059.0,0.010429769392033543,Orange
543,11431878,2.0,1.0,1074.0,99291.0,1400.3,6037.0,0.0141029902005217,Los Angeles
544,12762520,4.0,2.0,1720.0,226994.0,3125.33,6037.0,0.013768337489096628,Los Angeles
545,14433976,4.0,3.5,3406.0,651587.0,6775.36,6059.0,0.010398243058870112,Orange
546,11009268,5.0,3.0,3142.0,660175.0,8149.96,6037.0,0.012345150906956488,Los Angeles
547,11158200,4.0,2.0,1376.0,246228.0,3557.69,6037.0,0.014448762935165782,Los Angeles
548,12291583,3.0,1.0,946.0,161662.0,2415.71,6037.0,0.01494296742586384,Los Angeles
549,12117615,3.0,2.0,1607.0,795000.0,9161.71,6037.0,0.011524163522012578,Los Angeles
550,11009893,4.0,3.0,2994.0,797421.0,9791.45,6037.0,0.012278896592891334,Los Angeles
551,17300463,4.0,4.5,3477.0,706530.0,8420.04,6111.0,0.011917455734363723,Ventura
552,12794513,4.0,2.0,1596.0,455000.0,5737.32,6037.0,0.012609494505494504,Los Angeles
553,10800973,4.0,2.0,1551.0,640000.0,7744.58,6037.0,0.01210090625,Los Angeles
554,12782440,2.0,2.0,1889.0,405568.0,5183.32,6037.0,0.012780396875493134,Los Angeles
555,10843350,2.0,2.0,1103.0,276701.0,3409.31,6037.0,0.012321278202825432,Los Angeles
556,12225310,3.0,2.0,1455.0,48819.0,936.23,6037.0,0.019177574305086136,Los Angeles
557,17183451,4.0,2.0,1578.0,397610.0,4604.4,6111.0,0.011580191645079348,Ventura
558,12525704,0.0,1.0,650.0,234050.0,2890.01,6037.0,0.01234783165990173,Los Angeles
559,11997567,2.0,1.0,1139.0,941136.0,11354.65,6037.0,0.012064834412879753,Los Angeles
560,12247837,3.0,2.0,1061.0,369500.0,4731.84,6037.0,0.012806062246278756,Los Angeles
561,10803726,2.0,2.0,1010.0,390000.0,4740.25,6037.0,0.012154487179487179,Los Angeles
562,17125160,4.0,2.5,2125.0,636000.0,6778.56,6111.0,0.01065811320754717,Ventura
563,13949743,3.0,2.0,1298.0,174483.0,2886.96,6059.0,0.016545795292378054,Orange
564,17114118,3.0,2.0,1597.0,195561.0,2588.56,6111.0,0.013236586026866297,Ventura
565,11983604,3.0,3.0,1714.0,704162.0,8554.21,6037.0,0.0121480710404708,Los Angeles
566,12714984,3.0,3.0,1833.0,735936.0,8576.17,6037.0,0.011653418232020176,Los Angeles
567,12269112,3.0,2.0,1494.0,55753.0,1193.43,6037.0,0.02140566426918731,Los Angeles
568,14430922,4.0,3.0,2518.0,130860.0,2428.06,6059.0,0.018554638545009935,Orange
569,10863187,2.0,3.0,1173.0,228431.0,2744.64,6037.0,0.012015181827335169,Los Angeles
570,17209126,4.0,2.5,2271.0,299100.0,3174.76,6111.0,0.010614376462721498,Ventura
571,17214019,3.0,2.5,1709.0,458518.0,4875.12,6111.0,0.010632341587462214,Ventura
572,12847318,3.0,2.0,1780.0,347615.0,4538.95,6037.0,0.01305740546294032,Los Angeles
573,12847318,3.0,2.0,1780.0,347615.0,4538.95,6037.0,0.01305740546294032,Los Angeles
574,10809859,4.0,3.0,3381.0,546269.0,6825.37,6037.0,0.012494521929672011,Los Angeles
575,10904507,2.0,2.0,1715.0,704162.0,8561.52,6037.0,0.012158452174357607,Los Angeles
576,12525091,2.0,2.0,1702.0,880000.0,10457.37,6037.0,0.011883375000000002,Los Angeles
577,14025601,4.0,2.0,1675.0,74899.0,1379.62,6059.0,0.01841973858128947,Orange
578,12706444,4.0,2.0,1596.0,280408.0,3735.28,6037.0,0.013320875295997263,Los Angeles
579,17115552,3.0,2.5,1259.0,322000.0,3450.44,6111.0,0.010715652173913043,Ventura
580,12226193,2.0,1.0,780.0,253704.0,3562.35,6037.0,0.014041363163371488,Los Angeles
